FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
TX0440,002,83,COMANCHE PUBLIC LIBRARY,3253562122,COMANCHE,"311 N AUSTIN ST
COMANCHE, TX 76442
(31.899465, -98.603877)",33,13550,CE,4500,0,1822,52,NO,0,0,0
TX0441,002,84,COMFORT PUBLIC LIBRARY,8309952398,KENDALL,"701 HIGH ST
COMFORT, TX 78013
(29.967015, -98.907762)",32,38880,CE,5400,0,1422,52,NC,0,0,0
TX0442,002,85,COMMERCE PUBLIC LIBRARY,9038866858,HUNT,"1210 PARK ST
COMMERCE, TX 75428
(33.250645, -95.898205)",32,88493,CE,9300,0,2080,52,NC,0,0,0
TX0443,002,86,MONTGOMERY COUNTY MEMORIAL LIBRARY SYSTEM,9367888377,MONTGOMERY,"104 I 45 N
CONROE, TX 77301
(30.306632, -95.469213)",13,518947,CE,51900,0,3136,52,NC,0,0,0
TX0443,008,86.363,GEORGE & CYNTHIA WOODS MITCHELL LIBRARY,9364427728,MONTGOMERY,"8125 ASHLANE WAY
THE WOODLANDS, TX 77382
(30.182228, -95.561854)",41,518947,BR,30116,0,3130,52,NC,0,0,0
TX0443,003,86.63,MALCOLM PURVIS LIBRARY-MAGNOLIA,9364427704,MONTGOMERY,"510 MELTON ST
MAGNOLIA, TX 77354
(30.210034, -95.750785)",31,518947,BR,7200,0,2451,52,NC,0,0,0
TX0443,006,86.64,CHARLES B STEWART-WEST BRANCH LIBRARY,9364427718,MONTGOMERY,"202 BESSIE PRICE OWENS DR
MONTGOMERY, TX 77356
(30.393456, -95.691484)",41,518947,BR,14560,0,2847,52,NC,0,0,0
TX0443,004,86.65,RB TULLIS LIBRARY,9364427705,MONTGOMERY,"21569 US HWY
NEW CANEY, TX 77357
(30.133177, -95.227439)",21,518947,BR,29600,0,3014,52,NC,0,0,0
TX0443,005,86.66,SOUTH REGIONAL LIBRARY,9364427727,MONTGOMERY,"2101 LAKE ROBBINS DR
THE WOODLANDS, TX 77380
(30.162472, -95.465622)",13,518947,BR,30000,0,3128,52,NC,0,0,0
TX0443,007,86.67,RF MEADOR BRANCH LIBRARY,9364427740,MONTGOMERY,"709 W MONTGOMERY ST
WILLIS, TX 77378
(30.422256, -95.486958)",22,518947,BR,6000,0,2698,52,NC,0,0,0
TX0444,002,87,COPPERAS COVE PUBLIC LIBRARY,2545473826,CORYELL,"501 S MAIN ST COPPERAS COVE
TX 76522
(31.12064, -97.903454)",22,75562,CE,19250,0,2496,52,NC,0,0,0
TX0445,002,88,CORPUS CHRISTI PUBLIC LIBRARIES,3618267070,NUECES,"805 COMANCHE ST
CORPUS CHRISTI, TX 78401
(27.793209, -97.399143)",11,356221,CE,50000,0,2024,52,CC,0,0,0
TX0445,008,88.376000000000005,DR CLOTILDE P GARCIA PUBLIC LIBRARY,3618262360,NUECES,"5930 BROCKHAMPTON DR
CORPUS CHRISTI, TX 78414
(27.668197, -97.380805)",11,356221,BR,12000,0,3092,52,CC,0,0,0
TX0445,006,88.68,NEYLAND PUBLIC LIBRARY,3618262370,NUECES,"1230 CARMEL PKWY
CORPUS CHRISTI, TX 78411
(27.728369, -97.384245)",11,356221,BR,17000,0,2742,52,CC,0,0,0
TX0445,004,88.69,BEN F MCDONALD PUBLIC LIBRARY,3618262356,NUECES,"4044 GREENWOOD DR
CORPUS CHRISTI, TX 78416
(27.758979, -97.431489)",11,356221,BR,13000,0,2742,52,CC,0,0,0
TX0445,005,88.7,OWEN R HOPKINS PUBLIC LIBRARY,3618262350,NUECES,"3202 MCKINZIE RD
CORPUS CHRISTI, TX 78410
(27.841826, -97.573128)",11,356221,BR,12771,0,2742,52,CC,0,0,0
TX0445,003,88.71,JANET F HARTE PUBLIC LIBRARY,3619376569,NUECES,"2629 WALDRON RD
CORPUS CHRISTI, TX 78418
(27.64425, -97.297505)",11,356221,BR,13500,0,3116,52,CC,0,0,0
TX0446,002,89,MICKEY REILY PUBLIC LIBRARY,9363984156,POLK,"604 S MATHEWS ST
CORRIGAN, TX 75939
(30.991777, -94.825217)",43,46079,CE,5400,0,1845,49,NO,0,0,0
TX0447,002,9,AMARILLO PUBLIC LIBRARY,8063783050,POTTER,"413 E 4TH AVE
AMARILLO, TX 79101
(35.209154, -101.83224)",12,121627,CE,63262,0,3543,52,CC,0,0,0
TX0447,006,9.3309999999999995,NORTHWEST BRANCH LIBRARY,8063592035,POTTER,"6100 SW 9TH AVE
AMARILLO, TX 79106
(35.205969, -101.904479)",12,121627,BR,15536,0,3226,52,CC,0,0,0
TX0447,005,9.5,SOUTHWEST BRANCH LIBRARY,8063592094,POTTER,"6801 W 45TH AVE
AMARILLO, TX 79109
(35.161647, -101.915075)",12,128220,BR,20000,0,3533,52,CC,0,0,0
TX0447,004,9.6,NORTH BRANCH LIBRARY,8063817931,POTTER,"1504 NE 24TH AVE
AMARILLO, TX 79107
(35.236421, -101.816507)",12,121627,BR,10000,0,3226,52,CC,0,0,0
TX0447,003,9.6999999999999993,EAST BRANCH LIBRARY,8063421589,POTTER,"2232 E 27TH AVE
AMARILLO, TX 79103
(35.185641, -101.811961)",12,121627,BR,10000,0,3226,52,CC,0,0,0
TX0448,002,90,CORSICANA PUBLIC LIBRARY,9036544810,NAVARRO,"100 N 12TH ST
CORSICANA, TX 75110
(32.09253, -96.465926)",32,48195,CE,17500,0,2496,52,NO,0,0,0
TX0449,002,91,ALEXANDER MEMORIAL LIBRARY,8308792601,LA SALLE,"201 CENTER ST
COTULLA, TX 78014
(28.43582, -99.234493)",33,7474,CE,5600,0,1477,52,NO,0,0,0
TX0449,003,91.4,ENCINAL LIBRARY,9569487228,LA SALLE,"403 ENCINAL BLVD
ENCINAL, TX 78019
(28.043236, -99.361208)",43,7474,BR,1000,0,880,38,NO,0,6,0
TX0450,002,92,CRANE COUNTY LIBRARY,4325581142,CRANE,"701 S ALFORD ST
CRANE, TX 79731
(31.39636, -102.351254)",32,4950,CE,5226,0,1746,52,NO,0,0,0
TX0451,002,93,JH WOOTTERS CROCKETT PUBLIC LIBRARY,9365443089,HOUSTON,"709 E HOUSTON AVE
CROCKETT, TX 75835
(31.318407, -95.454881)",33,22741,CE,14676,0,2054,52,NO,0,0,0
TX0452,002,94,CROSBY COUNTY LIBRARY,8066752673,CROSBY,"114 W ASPEN ST
CROSBYTON, TX 79322
(33.658881, -101.238296)",43,5899,CE,6230,0,1358,51,NC,0,0,0
TX0452,003,94.72,LORENZO LIBRARY,8066345639,CROSBY,"409 VAN BUREN AVE
LORENZO, TX 79343
(33.670564, -101.536654)",42,5899,BR,1305,0,803,51,NC,0,0,0
TX0452,004,94.73,RALLS LIBRARY,8062532755,CROSBY,"813 MAIN
RALLS, TX 79357
(33.679177, -101.384233)",42,5899,BR,4000,0,1604,51,NC,0,0,0
TX0453,002,95,CROSS PLAINS PUBLIC LIBRARY,2547257722,CALLAHAN,"149 N MAIN ST CROSS PLAINS
TX 76443
(32.125704, -99.165478)",43,13513,CE,4248,0,965,52,NC,0,0,0
TX0455,002,97,CUERO PUBLIC LIBRARY,3612752864,DEWITT,"207 E MAIN ST
CUERO, TX 77954
(29.089892, -97.290104)",32,20684,CE,7500,0,2397,52,NO,0,0,0
TX0456,002,98,DAINGERFIELD PUBLIC LIBRARY,9036452823,MORRIS,"207 JEFFERSON ST
DAINGERFIELD, TX 75638
(33.032003, -94.720628)",32,12743,CE,2000,0,1680,52,NO,0,0,0
TX0457,002,99,DALLAM-HARTLEY COUNTY LIBRARY,8062442761,DALLAM,"420 DENROCK AVE
DALHART, TX 79022
(36.062099, -102.523233)",33,7135,CE,3240,0,1960,49,NO,0,0,0
TX0458,002,38,BLANCO COUNTY SOUTH LIBRARY DISTRICT,8308334280,BLANCO,"1118 MAIN ST
BLANCO, TX 78606
(30.104661, -98.419398)",42,10812,CE,6200,0,2319,51,NO,0,0,0
TX0459,002,204,JEFFERSON CARNEGIE LIBRARY,9036658911,MARION,"301 W LAFAYETTE ST
JEFFERSON, TX 75657
(32.756144, -94.346945)",42,10149,CE,2500,0,2230,52,NO,0,0,0
TX0460,002,284,NEWTON COUNTY PUBLIC LIBRARY,4093798300,NEWTON,"212 HIGH ST
NEWTON, TX 75966
(30.849302, -93.761364)",43,14138,CE,9180,0,2108,52,NO,0,0,0
TX0460,003,284.315,DEWEYVILLE PUBLIC LIBRARY,4097460222,NEWTON,"212 E STATE HWY
DEWEYVILLE, TX 77614
(30.297437, -93.744592)",42,14138,BR,736,0,1378,50,NO,0,0,0
TX0461,002,354,SCHULENBURG PUBLIC LIBRARY,9797433345,FAYETTE,"310 SIMPSON ST
SCHULENBURG, TX 78956
(29.678, -96.901954)",33,24833,CE,8000,0,2355,52,NO,0,0,0
TX0464,002,493,MCGINLEY MEMORIAL PUBLIC LIBRARY,2548403732,MCLENNAN,"317 S MAIN ST
MCGREGOR, TX 76657
(31.439112, -97.405924)",31,243441,CE,3600,0,1040,52,NC,0,0,0
TX0465,002,494,RANGER CITY LIBRARY,2546471880,EASTLAND,"718 PINE ST
RANGER, TX 76470
(32.472831, -98.688568)",42,18176,CE,1260,0,2100,50,NO,0,0,0
TX0466,002,498,JUSTIN COMMUNITY LIBRARY,9406483649,DENTON,"408 PAFFORD ST
JUSTIN, TX 76247
(33.088474, -97.304129)",31,753363,CE,2328,0,799,26,NC,0,0,0
TX0467,002,505,FALLS CITY PUBLIC LIBRARY,8302543361,KARNES,"206 N IRVIN ST
FALLS CITY, TX 78113
(28.97097, -98.075297)",43,46402,CE,2250,0,1547,50,NO,0,0,0
TX0468,002,506,KARNES CITY PUBLIC LIBRARY,8307802539,KARNES,"302 S PANNA MARIA AVE
KARNES CITY, TX 78118
(28.882901, -97.901166)",33,14906,CE,4300,0,2071,52,NO,0,0,0
TX0469,002,507,RUNGE PUBLIC LIBRARY,8302394192,KARNES,"311 N HELENA ST
RUNGE, TX 78151
(28.884791, -97.713255)",42,14906,CE,3200,0,1543,52,NO,0,0,0
TX0470,002,509,ALLEN MEMORIAL PUBLIC LIBRARY,9037692241,WOOD,"121 E BLACKBOURN ST
HAWKINS, TX 75765
(32.593221, -95.199851)",42,42852,CE,5200,0,1784,51,NO,0,0,0
TX0471,002,510,LEANDER PUBLIC LIBRARY,5122595259,WILLIAMSON,"1011 S BAGDAD RD
LEANDER, TX 78641
(30.560933, -97.862027)",21,489250,CE,18000,0,3732,52,NC,0,0,0
TX0473,002,513,ELGIN PUBLIC LIBRARY,5122815678,BASTROP,"404 N MAIN ST
ELGIN, TX 78621
(30.35082, -97.371708)",31,78069,CE,12738,0,1930,52,NC,0,0,0
TX0480,002,511,NEWARK PUBLIC LIBRARY,8174892224,WISE,"207 HUDSON ST
NEWARK, TX 76071
(33.001838, -97.480808)",31,61638,CE,3600,0,1121,48,NC,0,0,0
TX0481,002,512,ALVARADO PUBLIC LIBRARY,8177837323,JOHNSON,"210 N BAUGH ST
ALVARADO, TX 76009
(32.407406, -97.208934)",31,157456,CE,10000,0,2397,52,NC,0,0,0
TX0482,003,517,FORT HANCOCK ISD/PUBLIC LIBRARY,9157693813,HUDSPETH,"101 SCHOOL DR
FORT HANCOCK, TX 79839
(31.290187, -105.85069)",43,3211,CE,5000,0,1584,48,NO,0,0,0
TX0482,002,517.31600000000003,FORT HANCOCK ISD/PUBLIC LIBRARY,9157693811,HUDSPETH,"460 KNOX AVE
FORT HANCOCK, TX 79839
(31.297442, -105.846603)",43,3211,BR,3000,0,2930,48,NO,0,0,0
TX0483,002,519,NEW WAVERLY PUBLIC LIBRARY,9363442198,WALKER,"9372 STATE HWY
S NEW WAVERLY, TX 77358
(30.547735, -95.480392)",42,69789,CE,10000,0,1708,52,NO,0,0,0
TX0484,002,522,CROWLEY PUBLIC LIBRARY,8172976707,TARRANT,"409 S OAK ST
CROWLEY, TX 76036
(32.574532, -97.366236)",21,1945360,CE,10000,0,2052,52,NC,0,0,0
TX0485,003,523,RIO GRANDE CITY PUBLIC LIBRARY,9564874389,STARR,"591 E CANALES BROS ST
RIO GRANDE CITY, TX 78582
(26.382099, -98.824505)",32,62955,CE,5106,0,2427,52,NO,0,0,0
TX0486,002,285,THE APHNE PATTILLO NIXON PUBLIC LIBRARY,8305821913,GONZALES,"401 N NIXON AVE
NIXON, TX 78140
(29.27028, -97.765435)",43,20462,CE,2092,0,1230,52,NO,0,0,0
TX0487,002,373,DICKENS COUNTY SPUR PUBLIC LIBRARY,8062713714,DICKENS,"415 E HILL ST SPUR
TX 79370
(33.470282, -100.843668)",43,2218,CE,5000,0,1005,52,NO,0,0,0
TX0489,002,491,MAUD PUBLIC LIBRARY,9035852121,BOWIE,"335 HOUSTON DR
MAUD, TX 75567
(33.330779, -94.344707)",42,93275,CE,2070,0,1597,52,NC,0,0,0
TX0493,002,534,POTTSBORO AREA PUBLIC LIBRARY,9037868274,GRAYSON,"104 N MAIN ST
POTTSBORO, TX 75076
(33.759939, -96.66777)",23,123534,CE,3600,0,1144,50,NC,0,0,0
TX0495,002,537,BRIDGE CITY PUBLIC LIBRARY,4097354242,ORANGE,"101 PARKSIDE DR BRIDGE
CITY, TX 77611
(30.033534, -93.843697)",22,83433,CE,2500,0,1734,50,NC,0,0,0
TX0498,002,548,MARION COMMUNITY LIBRARY,8309142371,GUADALUPE,"500 BULLDOG DR
MARION, TX 78124
(29.56838, -98.140839)",21,147250,CE,5186,0,2490,52,NC,0,0,0
TX0500,002,261,MB NOELKE JR MEMORIAL LIBRARY,3258352704,IRION,"101 S BROADWAY ST
MERTZON, TX 76941
(31.280147, -100.792757)",42,1574,CE,2421,0,972,52,NC,0,0,0
TX0503,002,471,STERLING COUNTY PUBLIC LIBRARY,3253782212,STERLING,"301 MAIN
STERLING CITY, TX 76951
(31.836113, -100.987017)",43,1339,CE,2156,0,1768,52,NO,0,0,0
TX0504,002,549,CAMERON-J JARVIS TROUP MUNICIPAL LIBRARY,9038423101,SMITH,"102 S GEORGIA ST
TROUP, TX 75789
(32.144109, -95.120765)",42,218842,CE,7600,0,956,50,NC,0,0,0
TX0508,002,544,REAL COUNTY PUBLIC LIBRARY,8302325199,REAL,"225 MAIN ST
LEAKEY, TX 78873
(29.726371, -99.760366)",43,3371,CE,3695,0,1920,48,NO,0,0,0
TX0509,002,541,TRI-COUNTY LIBRARY,9038879622,KAUFMAN,"132 E MARKET ST
MABANK, TX 75147
(32.366249, -96.100319)",32,111236,CE,5621,0,2226,51,NC,0,0,0
TX0512,002,538,CAPROCK PUBLIC LIBRARY,8064551225,BRISCOE,"104 N 1ST ST
QUITAQUE, TX 79255
(34.367488, -101.057853)",43,1536,CE,1360,0,1624,52,NO,0,0,0
TX0514,002,546,CONVERSE PUBLIC LIBRARY,2106594160,BEXAR,"601 S SEGUIN RD
CONVERSE, TX 78109
(29.513523, -98.31097)",21,1855866,CE,4500,0,2400,50,NC,0,0,0
TX0515,002,501,SPRINGLAKE-EARTH COMMUNITY LIBRARY,8062573357,LAMB,"472 FM
SPRINGLAKE, TX 79082
(34.260971, -102.319732)",43,13574,CE,5000,0,1960,49,NO,0,0,0
TX0518,002,178,SMITH-WELCH MEMORIAL LIBRARY,9792795191,ROBERTSON,"105 W 5TH ST
HEARNE, TX 77859
(30.882503, -96.596098)",32,16500,CE,5000,0,2178,52,NC,0,0,0
TX0521,002,502,DUVAL COUNTY/SAN DIEGO PUBLIC LIBRARY,3612798201,DUVAL,"315 S DR E E DUNLAP ST
SAN DIEGO, TX 78384
(27.762038, -98.239533)",32,11533,CE,6000,0,1321,49,NO,0,0,0
TX0521,003,502.29399999999998,DUVAL COUNTY/FREER BRANCH LIBRARY,3613945350,DUVAL,"608 CAROLYN ST
FREER, TX 78357
(27.883591, -98.612873)",43,11533,BR,1081,0,976,48,NO,0,0,0
TX0521,004,502.30799999999999,DUVAL COUNTY/BENAVIDES BRANCH LIBRARY,3612564646,DUVAL,"131 MESQUITE ST
BENAVIDES, TX 78341
(27.596923, -98.413933)",43,11533,BR,2500,0,956,48,NO,0,0,0
TX0522,002,543,RHOME PUBLIC LIBRARY,8176362767,WISE,"265 W BC RHOME AVE
RHOME, TX 76078
(33.055255, -97.474792)",41,61638,CE,2000,0,1040,52,NC,0,0,0
TX0526,002,551,COCKRELL HILL PUBLIC LIBRARY,2143309935,DALLAS,"4125 W CLARENDON DR
DALLAS, TX 75211
(32.734956, -96.888275)",21,2518638,CE,1015,0,1456,52,NC,0,0,0
TX0529,002,375,MARTIN COUNTY LIBRARY,4327562472,MARTIN,"200 N ST
MARY STANTON, TX 79782
(32.130427, -101.788886)",42,5460,CE,6600,0,1992,52,NO,0,0,0
TX0530,002,554,MELISSA PUBLIC LIBRARY,9728374540,COLLIN,"3411 BARKER AVE
MELISSA, TX 75454
(33.293255, -96.572519)",22,885241,CE,3500,0,2368,52,NC,0,0,0
TX0532,002,535,EAST PARKER COUNTY LIBRARY,8174416545,PARKER,"201 N FM
ALEDO, TX 76008
(32.697273, -97.603376)",31,123164,CE,3000,0,1750,50,NC,0,0,0
TX0534,002,558,KENNEDALE PUBLIC LIBRARY,8179852136,TARRANT,"316 W 3RD ST
KENNEDALE, TX 76060
(32.647111, -97.225728)",21,1945360,CE,4000,0,2190,52,NC,0,0,0
TX0536,003,399,WAELDER PUBLIC LIBRARY,8307887167,GONZALES,"310 N AVE E
WAELDER, TX 78959
(0.0, 0.0)",,20462,CE,1008,0,1040,52,M,9,0,0
TX0538,003,559,FRISCO PUBLIC LIBRARY,9722925669,COLLIN,"6101 FRISCO SQUARE BLVD
FRISCO, TX 75034
(33.150476, -96.834642)",21,885241,CE,55000,0,3335,52,NC,0,0,0
TX0539,002,560,JR HUFFMAN PUBLIC LIBRARY,4097874829,SABINE,"375 SABINE ST
HEMPHILL, TX 75948
(31.345457, -93.844692)",43,10350,CE,3000,0,1844,51,NO,0,0,0
TX0541,002,561,LINDALE LIBRARY,9038821900,SMITH,"200 E HUBBARD ST
LINDALE, TX 75771
(32.515861, -95.408245)",31,218842,CE,10000,0,1820,50,NC,0,0,0
TX0543,002,566,UTOPIA MEMORIAL LIBRARY,8309663448,UVALDE,"800 MAIN ST
UTOPIA, TX 78884
(29.666068, -99.526963)",43,20892,CE,3800,0,1450,50,NO,0,0,0
TX0544,002,565,SABINAL PUBLIC LIBRARY,8309882911,UVALDE,"412 N CENTER ST
SABINAL, TX 78881
(29.320583, -99.467123)",43,27117,CE,4000,0,939,51,NO,0,0,0
TX0549,002,254,MCALLEN MEMORIAL LIBRARY,9566813000,HIDALGO,"4001 N 23RD ST
MCALLEN, TX 78504
(26.241408, -98.239367)",12,831073,CE,123000,0,3726,52,CC,0,0,0
TX0549,003,254.32,LARK BRANCH LIBRARY,9566813100,HIDALGO,"2601 LARK AVE
MCALLEN, TX 78504
(26.262412, -98.241236)",12,831073,BR,11000,0,3322,52,CC,0,0,0
TX0549,004,254.321,PALM VIEW BRANCH LIBRARY,9566813110,HIDALGO,"3401 JORDAN AVE
MCALLEN, TX 78503
(26.186465, -98.263029)",12,831073,BR,11000,0,3322,52,CC,0,0,0
TX0552,002,417,ALLAN SHIVERS LIBRARY & MUSEUM,4092833709,TYLER,"302 N CHARLTON ST
WOODVILLE, TX 75979
(30.777349, -94.416061)",33,21418,CE,5502,0,2176,52,NO,0,0,0
TX0559,003,201,JACKSONVILLE PUBLIC LIBRARY,9035867664,CHEROKEE,"502 S JACKSON ST
JACKSONVILLE, TX 75766
(31.961577, -95.269465)",32,50902,CE,15053,0,2192,52,NO,0,0,0
TX0562,002,272,MOUNT CALM PUBLIC LIBRARY,2549932761,HILL,"222 ALLYN AVE
MOUNT CALM, TX 76673
(31.757652, -96.88078)",42,34848,CE,2200,0,1008,48,NO,0,0,0
TX0563,002,324,RANKIN PUBLIC LIBRARY,4326932881,UPTON,"310 E 10TH ST
RANKIN, TX 79778
(31.225862, -101.941256)",43,3454,CE,1736,0,1980,52,NO,0,0,0
TX0563,003,324.22399999999999,MIDKIFF PUBLIC LIBRARY,4325352311,UPTON,"12701 N FM
MIDKIFF, TX 79755
(31.346165, -101.834552)",43,3454,BR,888,0,714,52,NO,0,0,0
TX0564,002,342,JOHN ED KEETER PUBLIC LIBRARY,8172300300,TARRANT,"355 W MCLEROY BLVD
SAGINAW, TX 76179
(32.85853, -97.369759)",21,1945360,CE,11534,0,2508,52,NC,0,0,0
TX0565,002,414,WIMBERLEY VILLAGE LIBRARY,5128472188,HAYS,"400 FM
WIMBERLEY, TX 78676
(30.002167, -98.10429)",41,185025,CE,8053,0,2704,52,NC,0,0,0
TX0566,002,431,CITY OF PRESIDIO LIBRARY,4322293317,PRESIDIO,"1200 E OREILLY ST
PRESIDIO, TX 79845
(29.560728, -104.356887)",41,6976,CE,3347,0,2118,50,NO,0,0,0
TX0567,002,457,FRANKSTON DEPOT LIBRARY,9038764463,ANDERSON,"159 W RAILROAD AVE
FRANKSTON, TX 75763
(32.049096, -95.505441)",42,57627,CE,1620,0,1267,52,NO,0,0,0
TX0569,002,542,JONESTOWN COMMUNITY LIBRARY,5122677511,TRAVIS,"18649 FM
JONESTOWN, TX 78645
(30.492432, -97.92373)",41,1151145,CE,3065,0,2598,52,NC,0,0,0
TX0570,002,562,JOE A HALL HIGH SCHOOL AND COMMUNITY LIBRARY,9723668353,JOHNSON,"12 BULLDOG DR
VENUS, TX 76084
(32.419239, -97.106849)",31,157456,CE,3072,0,494,43,NC,0,0,0
TX0571,002,555,SHINER PUBLIC LIBRARY,3615943044,LAVACA,"115 E WOLTERS 2ND ST
SHINER, TX 77984
(29.432791, -97.164619)",42,19721,CE,5560,0,2203,52,NO,0,0,0
TX0573,002,539,LUMBERTON PUBLIC LIBRARY,4097557400,HARDIN,"130 E CHANCE RD
LUMBERTON, TX 77657
(30.265899, -94.198337)",22,55621,CE,5000,0,2131,52,NC,0,0,0
TX0574,002,266,MINEOLA MEMORIAL LIBRARY,9035692767,WOOD,"301 N PACIFIC ST
MINEOLA, TX 75773
(32.664754, -95.487748)",32,42852,CE,6400,0,2111,52,NO,0,0,0
TX0574,003,266.40199999999999,MINEOLA MEMORIAL LIBRARY BOOKMOBILE,9035692767,WOOD,"301 N PACIFIC ST
MINEOLA, TX 75773
(32.664754, -95.487748)",32,42852,BS,-3,1,212,48,NO,0,0,0
TX0577,002,563,CLINT ISD PUBLIC LIBRARY,9159268017,EL PASO,"12625 ALAMEDA AVE
EL PASO, TX 79836
(31.592938, -106.237675)",21,833487,CE,9617,0,1760,47,CC,0,0,0
TX0578,002,567,VALLEY MILLS PUBLIC LIBRARY,2549326370,BOSQUE,"405 5TH ST VALLEY MILLS
TX 76689
(31.657846, -97.471621)",42,17780,CE,1354,0,1800,50,NO,0,0,0
TX0579,002,568,BETTY FOSTER PUBLIC LIBRARY,9404792683,DENTON,"405 SHAFFNER ST
PONDER, TX 76259
(33.183421, -97.288794)",42,753363,CE,1191,0,1271,52,NC,0,0,0
TX0580,002,569,THE LIBRARY AT CEDAR CREEK LAKE,9034324185,HENDERSON,"410 E CEDAR CREEK PKWY SEVEN POINTS
TX 75143
(32.325263, -96.197639)",41,79290,CE,6780,0,2396,48,NO,0,0,0
TX0581,002,572,CAMP WOOD PUBLIC LIBRARY,8305973208,REAL,"106 S NUECES ST CAMP
WOOD, TX 78833
(29.734243, -99.968717)",43,3371,CE,2473,0,1008,51,NO,0,0,0
TX0582,002,575,MCMULLEN MEMORIAL LIBRARY,9368764516,ANGELINA,"900 N MAIN ST
HUNTINGTON, TX 75949
(31.285442, -94.572522)",42,87750,CE,2500,0,1792,52,NO,0,0,0
TX0583,002,577,DILLEY PUBLIC LIBRARY,8309651951,FRIO,"231 W FM
DILLEY, TX 78017
(28.674132, -99.170062)",33,18531,CE,2340,0,2150,50,NO,0,0,0
TX0620,001,347,SAN JUAN MEMORIAL LIBRARY,9567020926,HIDALGO,"1010 S STANDARD AVE
SAN JUAN, TX 78589
(26.184706, -98.159567)",21,831073,CE,16565,0,2832,51,NC,0,0,0
TX0621,001,4,SHACKELFORD COUNTY LIBRARY,3257622672,SHACKELFORD,"402 N 2ND ST
ALBANY, TX 76430
(32.727446, -99.296059)",43,3343,CE,3390,0,1349,51,NO,0,0,0
TX0622,001,483,LAGO VISTA PUBLIC LIBRARY,5122673868,TRAVIS,"5803 THUNDERBIRD STE 40 LAGO VISTA
TX 78645
(30.452577, -97.987964)",31,1151145,CE,5142,0,2402,52,NC,0,0,0
TX0623,001,496,REEVES COUNTY LIBRARY,4324455340,REEVES,"505 S PARK ST
PECOS, TX 79772
(31.420133, -103.504291)",33,14349,CE,4607,0,2496,52,NO,0,0,0
TX0624,001,564,JOSHUA SCHOOL & PUBLIC LIBRARY,8172022547,JOHNSON,"907 S BROADWAY ST
JOSHUA, TX 76058
(32.45034, -97.384236)",41,157456,CE,8000,0,2388,50,NC,0,0,0
TX0626,001,571,CRANDALL-COMBINE COMMUNITY LIBRARY,9724276120,KAUFMAN,"13385 FM
CRANDALL, TX 75114
(32.613467, -96.468061)",41,111236,CE,6973,0,2097,48,NC,0,0,0
TX0627,001,574,GRANDVIEW PUBLIC LIBRARY,8178663965,JOHNSON,"112 S 3RD ST
GRANDVIEW, TX 76050
(32.269246, -97.1796)",42,157456,CE,2094,0,1040,52,NC,0,0,0
TX0628,001,576,DEPOT PUBLIC LIBRARY,9408493076,THROCKMORTON,"120 E CHESTNUT ST
THROCKMORTON, TX 76483
(33.178608, -99.177015)",43,1608,CE,1800,0,1208,52,NO,0,0,0
TX0629,001,578,MOODY COMMUNITY LIBRARY,2548532004,MCLENNAN,"108 5TH ST
MOODY, TX 76557
(31.309522, -97.36157)",42,243441,CE,3072,0,1020,52,NC,0,0,0
TX0630,001,579,HIDALGO PUBLIC LIBRARY,9568432093,HIDALGO,"710 E TEXANO DR
HIDALGO, TX 78557
(26.103965, -98.254533)",21,831073,CE,10497,0,2550,52,NC,0,0,0
TX0658,001,464,JENNIE TRENT DEW LIBRARY,3256482447,MILLS,"1113 FISHER ST
GOLDTHWAITE, TX 76844
(31.450655, -98.569313)",43,4870,CE,3100,0,1751,52,NO,0,0,0
TX0659,001,53,BULLARD COMMUNITY LIBRARY,9038946125,SMITH,"211 W MAIN ST
BULLARD, TX 75757
(32.138929, -95.322204)",22,218842,CE,3000,0,1664,52,NC,0,0,0
TX0660,001,536,BENBROOK PUBLIC LIBRARY,8172496632,TARRANT,"1065 MERCEDES ST
BENBROOK, TX 76126
(32.678967, -97.451265)",21,1945360,CE,12000,0,2509,52,NC,0,0,0
TX0661,001,556,LA JOYA MUNICIPAL LIBRARY,9565814533,HIDALGO,"201 PALM SHORES BLVD LA
JOYA, TX 78560
(0.0, 0.0)",,831073,CE,4400,0,1993,44,M,0,0,7
TX0662,001,580,NAPLES PUBLIC LIBRARY,9038972964,MORRIS,"101 WALNUT ST
NAPLES, TX 75568
(33.203334, -94.681149)",43,12743,CE,1396,0,1245,51,NO,0,0,0
TX0663,001,581,D BROWN MEMORIAL LIBRARY,2545832328,FALLS,"203 N 2ND ST
ROSEBUD, TX 76570
(31.075401, -96.976307)",42,16989,CE,1500,0,1407,51,NO,0,0,0
TX0664,001,583,WELLS BRANCH COMMUNITY LIBRARY,5129893188,TRAVIS,"15001 WELLS PORT DR
AUSTIN, TX 78728
(30.446093, -97.676122)",21,1151145,CE,16000,0,3034,52,NC,0,0,0
TX0665,001,584,LAKEHILLS AREA LIBRARY,8305102777,BANDERA,"7200 FM
LAKEHILLS, TX 78063
(29.634976, -98.93774)",42,20892,CE,6000,0,2201,52,NC,0,0,0
